id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈
B0JG353NCD,,俊龙宾馆(上海徐汇龙华滨江店)地面停车场,交通设施服务;停车场;公共停车场,黄石路8号(龙吴路口)俊龙宾馆(上海徐汇龙华滨江店),,121.45035,31.156836,310000,上海市,021,上海市,310104,徐汇区,龙华
B0JDZAA66Z,,猫头鹰停车场,交通设施服务;停车场;公共停车场,广元西路10号,,121.436971,31.19657,310000,上海市,021,上海市,310104,徐汇区,徐家汇
B0JDPCXB55,,地下停车场,交通设施服务;停车场;公共停车场,罗秀路与天等路交叉口东240米,,121.432282,31.130059,310000,上海市,021,上海市,310104,徐汇区,梅陇
B0JDBU7WSO,,格乐利雅GALLERIA艺术中心(徐汇店)立体停车场,交通设施服务;停车场;公共停车场,龙吴路118号格乐利雅GALLERIA艺术中心(徐汇店),,121.44564,31.168909,310000,上海市,021,上海市,310104,徐汇区,龙华
B0JDBSGKJU,,海友酒店(上海南站上师大店)地面停车点,交通设施服务;停车场;公共停车场,桂林东街101弄8-2号海友酒店(上海南站上师大店),,121.425706,31.156013,310000,上海市,021,上海市,310104,徐汇区,康健
B0JBNLXQ8M,,上海汇成停车场,交通设施服务;停车场;公共停车场,龙吴路与华泾路交叉口东南100米,,121.457658,31.119417,310000,上海市,021,上海市,310104,徐汇区,华泾
B0JBNL1KUA,,卜蜂莲花停车场,交通设施服务;停车场;公共停车场,东安路与瑞平路交叉口北40米,,121.458716,31.18443,310000,上海市,021,上海市,310104,徐汇区,
B0JBNAZFDL,,田林路沃尔玛店停车场,交通设施服务;停车场;公共停车场,田林路402号(桂林路地铁站4号口步行370米),,121.416938,31.171883,310000,上海市,021,上海市,310104,徐汇区,田林
B0JBKROVAF,,地面停车场,交通设施服务;停车场;公共停车场,龙华西路与龙恒路交叉口西北80米,,121.453035,31.170961,310000,上海市,021,上海市,310104,徐汇区,龙华
B0JAH5HE3T,,地面停车场,交通设施服务;停车场;公共停车场,小木桥路与中山南二路交叉口西北160米,,121.461395,31.191517,310000,上海市,021,上海市,310104,徐汇区,枫林路
B0J64Z7DM8,,徐汇滨江党群服务中心地下停车场,交通设施服务;停车场;公共停车场,斜土路街道瑞宁路99号(瑞宁路1号向前50米)徐汇滨江党群服务中心,,121.470749,31.188593,310000,上海市,021,上海市,310104,徐汇区,
B0J3OMW5GZ,,地面停车场,交通设施服务;停车场;公共停车场,宛平路与淮海中路交叉口东南60米,,121.440437,31.204847,310000,上海市,021,上海市,310104,徐汇区,岳阳
B0J3MCF502,,艾慕嘉·谊园停车场,交通设施服务;停车场;公共停车场,漕宝路36号(漕宝路地铁站7号口步行70米),,121.432172,31.167871,310000,上海市,021,上海市,310104,徐汇区,漕河泾
B0J3K5TSSG,,万体汇停车场,交通设施服务;停车场;公共停车场,中山南二路1500号13号门,,121.438646,31.179061,310000,上海市,021,上海市,310104,徐汇区,龙华
B0J337URU4,,上海徐家汇GROW瑞贝庭公寓酒店停车场,交通设施服务;停车场;公共停车场,斜土路1120号,,121.465548,31.200024,310000,上海市,021,上海市,310104,徐汇区,枫林路
B0J2H7KTC4,,汉庭酒店上海交大宜山路店地面停车场,交通设施服务;停车场;公共停车场,宜山路250弄12号汉庭酒店(上海交大宜山路店),,121.429352,31.18924,310000,上海市,021,上海市,310104,徐汇区,徐家汇
B0J2D7VWDQ,,上海市计量测试技术研究院一分部地面停车场,交通设施服务;停车场;公共停车场,虹漕路400号上海市计量测试技术研究院(一分部),,121.409307,31.174704,310000,上海市,021,上海市,310104,徐汇区,虹梅路
B0J2353JEB,,上海信息管理学校停车场,交通设施服务;停车场;公共停车场,孝民路132号,,121.452274,31.105273,310000,上海市,021,上海市,310104,徐汇区,
B0J22ZO2GA,,龙华会地下停车场,交通设施服务;停车场;公共停车场,龙华路2778号龙华会(龙华地铁站2号口旁),,121.452229,31.172559,310000,上海市,021,上海市,310104,徐汇区,龙华
B0J0KAUPYD,,亦园地面停车场,交通设施服务;停车场;公共停车场,安福路与乌鲁木齐中路交叉口西100米,,121.444286,31.214379,310000,上海市,021,上海市,310104,徐汇区,中山公园
B0J0C7E1O2,,GRC绿地滨江CLUB地下停车场,交通设施服务;停车场;公共停车场,云锦路500号GRC绿地滨江CLUB,,121.457416,31.164961,310000,上海市,021,上海市,310104,徐汇区,龙华
B0J0AM3HFY,,均瑶国际广场停车场,交通设施服务;停车场;公共停车场,肇嘉浜路789号均瑶国际广场,,121.448545,31.197632,310000,上海市,021,上海市,310104,徐汇区,枫林路
B0J07AGRG0,,凌云天地停车场,交通设施服务;停车场;公共停车场,老沪闵路809号,,121.431667,31.137129,310000,上海市,021,上海市,310104,徐汇区,梅陇
B0J01CUS4Q,,古井路-道路停车位,交通设施服务;停车场;路边停车场,古井路与吴中路交叉口北100米,,121.417515,31.188987,310000,上海市,021,上海市,310104,徐汇区,虹桥
B0IULARWVT,,上海机动车安全检测第54站地面停车场,交通设施服务;停车场;公共停车场,,,121.454345,31.109315,310000,上海市,021,上海市,310104,徐汇区,华泾
B0IU3SJXPS,,地面停车场,交通设施服务;停车场;公共停车场,中环路出口与中环路交叉口东220米,,121.406688,31.158851,310000,上海市,021,上海市,310104,徐汇区,康健
B0IU3SJAQQ,,地面停车场,交通设施服务;停车场;公共停车场,天钥桥路与龙华西路交叉口西北180米,,121.447968,31.174907,310000,上海市,021,上海市,310104,徐汇区,龙华
B0IU3SFCF7,,地面停车场,交通设施服务;停车场;公共停车场,,,121.447813,31.190365,310000,上海市,021,上海市,310104,徐汇区,枫林路
B0IU3SFCEN,,地面停车场,交通设施服务;停车场;公共停车场,,,121.439173,31.150553,310000,上海市,021,上海市,310104,徐汇区,龙华
B0IRP75YM1,,地下停车场,交通设施服务;停车场;公共停车场,宜州路与田林路交叉口东北120米,,121.408565,31.16953,310000,上海市,021,上海市,310104,徐汇区,漕河泾
B0IRP75YLM,,地面停车场,交通设施服务;停车场;公共停车场,永川路与罗城路交叉口北140米,,121.440045,31.152111,310000,上海市,021,上海市,310104,徐汇区,龙华
B0IRP74NQ0,,宏屹广场地面停车场,交通设施服务;停车场;公共停车场,凯进路187-195号宏屹广场,,121.430816,31.182765,310000,上海市,021,上海市,310104,徐汇区,徐家汇
B0IRLZF6I9,,徐虹北路-道路停车位,交通设施服务;停车场;路边停车场,徐虹北路与南丹路交叉口东北100米,,121.429277,31.191831,310000,上海市,021,上海市,310104,徐汇区,徐家汇
B0IRBUZMZY,,地下停车场,交通设施服务;停车场;公共停车场,宋园路与古羊路交叉口东160米,,121.415117,31.191201,310000,上海市,021,上海市,310104,徐汇区,虹桥
B0IRBUWZ16,,徐汇万科中心F座地下停车场,交通设施服务;停车场;公共停车场,徐汇万科中心F座,,121.433137,31.160728,310000,上海市,021,上海市,310104,徐汇区,漕河泾
B0IRBUWJFM,,地下停车场,交通设施服务;停车场;公共停车场,凯旋南路与漕东支路交叉口西北100米,,121.438264,31.177175,310000,上海市,021,上海市,310104,徐汇区,龙华
B0IRBU12Y3,,地面停车场,交通设施服务;停车场;公共停车场,丰谷路与云锦路交叉口西南角,,121.455424,31.170066,310000,上海市,021,上海市,310104,徐汇区,龙华
B0IR6ZO4Y0,,地面停车场,交通设施服务;停车场;公共停车场,龙腾大道与喜泰支路交叉口南140米,,121.454372,31.144721,310000,上海市,021,上海市,310104,徐汇区,
B0IR6ZN98I,,上海华龙物业公司地面停车场,交通设施服务;停车场;公共停车场,丰谷路与机场西路交叉口西北60米,,121.453584,31.169202,310000,上海市,021,上海市,310104,徐汇区,龙华
