id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈
B0KAJSVSSO,,凌云天地立体停车场(暂停营业),交通设施服务;停车场;公共停车场,凌云路街道老沪闵路809号凌云天地,,121.427129,31.13914506,310000,上海市,21,上海市,310104,徐汇区,梅陇
B0JDBU8RIS,,地面停车场(暂停营业),交通设施服务;停车场;公共停车场,龙川北路与金桂苑交叉口西南100米,,121.4329753,31.14731008,310000,上海市,21,上海市,310104,徐汇区,康健
B0IGU5Z7I0,,漕河泾中心立体停车场(暂停营业),交通设施服务;停车场;公共停车场,漕河泾中心(虹梅路地铁站1号口步行340米),,121.3968605,31.16467335,310000,上海市,21,上海市,310104,徐汇区,虹梅路
B0IG7SP63K,,锦和巴黎时韵地下停车场,交通设施服务;停车场;公共停车场,襄阳南路与建国西路交叉口西北100米,,121.4529663,31.20769413,310000,上海市,21,上海市,310104,徐汇区,岳阳
B0IG7SO6XP,,上海仁爱医院地面停车场,交通设施服务;停车场;公共停车场,漕溪路与田东路交叉口北140米,,121.4311464,31.1775786,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IG7RSRBQ,,沪港国际地面停车场,交通设施服务;停车场;公共停车场,宛平南路381号沪港国际大厦,,121.4435786,31.19356005,310000,上海市,21,上海市,310104,徐汇区,枫林路
B0IG7RSJLK,,上海远大心胸医院地面停车场,交通设施服务;停车场;公共停车场,龙漕路与田东路交叉口东100米,,121.437432,31.17145781,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IG7RRZK3,,上海银行(淮海支行)地面停车场,交通设施服务;停车场;公共停车场,上海银行(淮海支行)(常熟路地铁站7号口步行180米),,121.445259,31.21320883,310000,上海市,21,上海市,310104,徐汇区,淮海路
B0IG7RQIRS,,上海市徐汇区青少年水上运动学校地面停车场,交通设施服务;停车场;公共停车场,枫林路与零陵路交叉口北180米,,121.4525543,31.19535822,310000,上海市,21,上海市,310104,徐汇区,枫林路
B0IG7RQB6I,,上海市徐汇区青少年水上运动学校地下停车场,交通设施服务;停车场;公共停车场,枫林路与零陵路交叉口北180米,,121.4526134,31.19537734,310000,上海市,21,上海市,310104,徐汇区,枫林路
B0IG377F6O,,惠达创业园地面停车场,交通设施服务;停车场;公共停车场,上中路与百色支路交叉口东80米,,121.4437554,31.14367404,310000,上海市,21,上海市,310104,徐汇区,华泾
B0IG2U8QOM,,西岸创意园立体停车场,交通设施服务;停车场;公共停车场,徐虹中路与古宜路交叉口东北100米,,121.4200338,31.19027444,310000,上海市,21,上海市,310104,徐汇区,徐家汇
B0IG2CAMMQ,,虹漕园地面停车场,交通设施服务;停车场;公共停车场,虹漕路与钦江路交叉口北100米,,121.4039353,31.17897286,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IG2A572V,,虹梅街道社区卫生服务中心地面停车场,交通设施服务;停车场;公共停车场,漕宝路1001号虹梅街道社区卫生服务中心,,121.3970315,31.16382778,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IG2A56MA,,光启园地下停车场,交通设施服务;停车场;公共停车场,虹漕路与钦州北路交叉口东南120米,,121.4045074,31.18089405,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IG2A56CV,,榕港酒楼地面停车场,交通设施服务;停车场;公共停车场,宜山路与凯旋路交叉口东60米,,121.4242505,31.18786124,310000,上海市,21,上海市,310104,徐汇区,徐家汇
B0IG2A56CJ,,交通银行(上海徐汇支行)地面停车场,交通设施服务;停车场;公共停车场,衡山路18号交通银行(上海徐汇支行),,121.4417503,31.20652516,310000,上海市,21,上海市,310104,徐汇区,岳阳
B0IG2A418I,,光启园地面停车场,交通设施服务;停车场;公共停车场,虹漕路与钦江路交叉口北180米,,121.4040563,31.17968354,310000,上海市,21,上海市,310104,徐汇区,漕河泾
