id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈,rating
B0HUNUA6LS,,无障碍公共厕所(装修中),公共设施;公共厕所;残障洗手间/无障碍洗手间,南车站路491号,,121.4895372,31.20696485,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFLOIHU9,,福都商厦-男洗手间,公共设施;公共厕所;公共厕所,人民路399号福都商厦F2,,121.4874297,31.2309612,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B00155QBWC,,公共厕所,公共设施;公共厕所;公共厕所,泰康路246附近,,121.4643074,31.20975296,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU75MR,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号1F,,121.4622326,31.2141325,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU8FCT,,无障碍卫生间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号3F,,121.4621363,31.21414125,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU7L5T,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号4F,,121.4621905,31.2141294,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU91A1,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号9F,,121.4621825,31.21411938,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC7E2X,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号8F,,121.4621774,31.21413836,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU8FCR,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号2F,,121.4621674,31.21411535,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC6YUC,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号,,121.4621594,31.21412932,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC6YUB,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号6F,,121.4621644,31.21409935,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU91BM,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号15F,,121.4621654,31.21408336,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC7LIK,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,上海市瑞金二路197号11F,,121.4621463,31.21412329,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU7L5U,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号13F,,121.4621443,31.2140943,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC87ZA,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号7层,,121.4621383,31.21411327,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC99KT,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,上海市瑞金二路197号10F,,121.4621363,31.21408228,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFI1PFSD,,公共厕所,公共设施;公共厕所;公共厕所,巨鹿路69号,,121.4631104,31.22503559,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC764R,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,上海市瑞金二路197号14F,,121.4621273,31.21410225,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC99KU,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,上海市瑞金二路197号5F,,121.4621263,31.21410025,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU91BT,,无障碍洗手间(瑞金医院6号楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号12层,,121.4620962,31.21412016,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFLBYVVT,,星光摄影器材城-女洗手间,公共设施;公共厕所;公共厕所,鲁班路300号星光摄影器材城F5,,121.4698785,31.20526401,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFG0X1SE,,应急掩蔽场所(淮海中路),公共设施;紧急避难场所;紧急避难场所,淮海中路与思南路交叉口东60米,,121.4618588,31.2214031,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU7DQ4,,无障碍洗手间(瑞金医院急诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号4层,,121.4618033,31.21443926,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFFDGDGL,,无障碍洗手间(上海天诚大酒店),公共设施;公共厕所;残障洗手间/无障碍洗手间,徐家汇路585号,,121.466652,31.20706144,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU7L5W,,无障碍洗手间(瑞金医院急诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号3层,,121.4617762,31.21427127,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0G2FL31Q2,,公共厕所,公共设施;公共厕所;公共厕所,泰康路248弄田子坊,,121.4637777,31.20974659,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU8MQI,,无障碍洗手间(瑞金医院急诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号1层,,121.4616658,31.2144719,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU6YHT,,无障碍洗手间(瑞金医院急诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,上海市瑞金二路197号2F,,121.4616729,31.21441894,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU91BN,,无障碍洗手间(瑞金医院急诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号6层,,121.4616829,31.21433701,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFGL1CI7,,公共厕所,公共设施;公共厕所;公共厕所,瑞金二路169号,,121.4611753,31.21497941,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC6YTK,,无障碍洗手间(瑞金医院),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号3F,,121.4616498,31.21435991,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC6YTJ,,无障碍洗手间(瑞金医院),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号4F,,121.4616328,31.21436986,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFF4JDSC,,公共厕所,公共设施;公共厕所;公共厕所,瞿溪路与局门路交叉口西南80米,,121.4778083,31.2029014,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC99D4,,无障碍洗手间(瑞金医院急诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号5F,,121.4616217,31.21435284,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFH6QR9Z,,古城公园-公共厕所,公共设施;公共厕所;公共厕所,安仁街与人民路交叉口东南,,121.4907426,31.22980561,,上海市,,上海市,,,,"{'cost': , 'rating': }"
