id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈,rating
B0H3VD7MLE,,民防工程(惠南民乐大型居住社区),公共设施;紧急避难场所;紧急避难场所,听悦路960弄,,121.73978,31.060011,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0J2CC43TS,,民防工程(民乐大型居住社区养老福利院),公共设施;公共设施;公共设施,拱鸣路240号,,121.742359,31.060368,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD9BFV,,民防工程,公共设施;紧急避难场所;紧急避难场所,航亭环路399号,,121.761509,31.099725,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0J251KHB5,,民防工程(海志花苑二期),公共设施;公共设施;公共设施,宣桥镇亦园路125弄,,121.711948,31.06804,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD9BBK,,民防工程(南汇区医疗卫生中心),公共设施;紧急避难场所;紧急避难场所,拱为路2800号,,121.736935,31.058714,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0HGFK3INH,,公共厕所,公共设施;公共厕所;公共厕所,拱乐路南汇桃花村内(西侧),,121.749845,31.061429,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFK7EWAQ,,公共厕所,公共设施;公共厕所;公共厕所,航亭环路与百熙南路交叉口西120米,,121.763832,31.100077,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFGDVO1W,,公共厕所,公共设施;公共厕所;公共厕所,三灶西街14号,,121.708374,31.067631,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD6ZG9,,民防工程,公共设施;紧急避难场所;紧急避难场所,航亭环路235弄,,121.764982,31.099337,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFL0Y9F1,,公共厕所,公共设施;公共厕所;公共厕所,宣桥镇南六公路178号上海野生动物园内(西北角),,121.716974,31.06087,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0J1TMCDR9,,公共厕所,公共设施;公共厕所;公共厕所,拱亮路401号,,121.745397,31.056828,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD9J5I,,民防工程,公共设施;紧急避难场所;紧急避难场所,通济路631弄,,121.744785,31.057065,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H30DD3R7,,民防工程(川沙新镇六灶社区18-2地块(浦迪1号)地下车库民防工程),公共设施;紧急避难场所;紧急避难场所,崇溪路111弄,,121.712204,31.108583,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00157HM1M,,公共厕所,公共设施;公共厕所;公共厕所,工业城二区12号,,121.759879,31.108164,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD6ZG4,,民防工程,公共设施;紧急避难场所;紧急避难场所,拱秀路1026号,,121.763539,31.068262,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD94DA,,民防工程(民乐大型居住社区),公共设施;紧急避难场所;紧急避难场所,惠南镇通济路616弄,,121.745883,31.057035,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFH9VST9,,紧急避难场所(艺泰安邦花园西南),公共设施;紧急避难场所;紧急避难场所,南六公路与南季路交叉口北240米,,121.713161,31.061116,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD7EGG,,民防工程(惠南镇民乐大型居住社区),公共设施;紧急避难场所;紧急避难场所,听谐路86弄,,121.750568,31.057445,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H30DCOMQ,,民防工程,公共设施;紧急避难场所;紧急避难场所,惠南镇听悦路685弄-109号,,121.737917,31.054728,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD7EHU,,民防工程(惠南民乐大型居住社区),公共设施;紧急避难场所;紧急避难场所,惠南镇听谐路73弄,,121.752425,31.057891,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFFA0V7T,,上海野生动物园-公共厕所,公共设施;公共厕所;公共厕所,南六公路与寅旺路交叉口东480米,,121.719206,31.056934,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD7TT6,,民防工程,公共设施;紧急避难场所;紧急避难场所,惠南镇听悦路686弄(惠南镇听潮七村1-2地块2号地下车库民防工程),,121.740037,31.054341,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD94G9,,民防工程,公共设施;紧急避难场所;紧急避难场所,拱极路4100弄,,121.744102,31.054935,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD9QQR,,民防工程(艺泰安邦五期),公共设施;紧急避难场所;紧急避难场所,南六公路399弄298号,,121.709917,31.062424,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD7EJ2,,民防工程(艺泰安邦六期),公共设施;紧急避难场所;紧急避难场所,南六公路399弄297号,,121.70991,31.062442,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD9YL4,,民防工程(艺泰安邦四期),公共设施;紧急避难场所;紧急避难场所,南六公路399弄199号,,121.709905,31.062462,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0J2CCREPM,,民防工程(鹿达雅苑),公共设施;公共设施;公共设施,吉灿路31弄1-35号,,121.707138,31.107642,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0HGMAXKCF,,公共厕所,公共设施;公共厕所;公共厕所,喂天鹅点东北侧70米,,121.720235,31.055882,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFHLT1VV,,公共厕所,公共设施;公共厕所;公共厕所,百熙路与金亭路交叉口南100米,,121.762148,31.109868,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0HGMAXKCE,,公共厕所,公共设施;公共厕所;公共厕所,长颈鹿雅苑西北侧220米,,121.721354,31.054873,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0J2CC98UP,,民防工程(惠南公交停车保养场),公共设施;公共设施;公共设施,下盐路7300号,,121.700912,31.068642,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0HGMAXZV1,,公共厕所,公共设施;公共厕所;公共厕所,上海野生动物园-鹤类湿地西北侧170米,,121.720744,31.054257,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFHLT8MK,,公共厕所,公共设施;公共厕所;公共厕所,拱乐路888-5号附近,,121.766524,31.063924,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFGCEJ4Q,,公共厕所,公共设施;公共厕所;公共厕所,周祝公路与河东路交叉口南120米,,121.752928,31.1173,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFGXA85E,,农贸市场公共厕所,公共设施;公共厕所;公共厕所,南季路120号附近,,121.709624,31.05797,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFGUWN4B,,上海野生动物园-公共厕所,公共设施;公共厕所;公共厕所,三灶镇南六公路178号上海野生动物园-红猩猩馆附近,,121.715154,31.055149,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD7EGT,,民防工程(兴东佳苑二期),公共设施;紧急避难场所;紧急避难场所,拱北路1098弄,,121.757352,31.056677,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFGCEMTF,,公共厕所,公共设施;公共厕所;公共厕所,百熙路328号,,121.762678,31.111931,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFF308CO,,公共厕所,公共设施;公共厕所;公共厕所,祝桥镇东大街33号,,121.756414,31.116413,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFF2D1TU,,上海野生动物园-公共厕所,公共设施;公共厕所;公共厕所,南六公路与寅旺路交叉口东南400米,,121.717554,31.053395,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFMEF06I,,公共厕所,公共设施;公共厕所;公共厕所,人民西路辅路与宣乐路交叉口北300米,,121.722778,31.052065,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFHN6IUF,,上海野生动物园-公共厕所,公共设施;公共厕所;公共厕所,人民西路附近,,121.724696,31.051027,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0J2HAA3A3,,民防工程(东港花苑三村二期),公共设施;公共设施;公共设施,东祝公路1320号,,121.764284,31.110692,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00156D3TX,,公共厕所,公共设施;公共厕所;公共厕所,人民西路956号,,121.734542,31.050195,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0J2DRWZ5E,,民防工程(零一街坊民防工程),公共设施;公共设施;公共设施,通济路328号,,121.747425,31.052108,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0J2HA7DOO,,民防工程(金地云筑),公共设施;公共设施;公共设施,千汇路198弄,,121.769555,31.105503,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFF2RB82,,上海野生动物园-公共厕所,公共设施;公共厕所;公共厕所,百兽山广场东侧70米,,121.72371,31.051111,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0HGMAXZV2,,公共厕所,公共设施;公共厕所;公共厕所,人民西路辅路与宣乐路交叉口北240米,,121.722942,31.051521,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFHLT7NI,,公共厕所,公共设施;公共厕所;公共厕所,振兴街1号,,121.757901,31.116909,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFI9G0GY,,公共厕所,公共设施;公共厕所;公共厕所,周祝公路2962号,,121.738266,31.12191,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFHLT057,,公共厕所,公共设施;公共厕所;公共厕所,周祝公路与九曲路交叉口东40米,,121.721692,31.120622,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0HGMAYMHQ,,公共厕所,公共设施;公共厕所;公共厕所,简庆福艺术馆西北侧280米,,121.724838,31.050914,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0JK75F7OI,,无障碍公共厕所,公共设施;公共厕所;残障洗手间/无障碍洗手间,千汇路与金亭路交叉口南220米,,121.767062,31.109594,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0HGMAXZV3,,公共厕所,公共设施;公共厕所;公共厕所,人民西路辅路与南六公路交叉口东北420米,,121.717304,31.052699,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFGUWNYO,,上海野生动物园-公共厕所,公共设施;公共厕所;公共厕所,南六公路316号附近,,121.715085,31.053245,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFHLSRL2,,公共厕所,公共设施;公共厕所;公共厕所,千汇路531-533,,121.765658,31.112652,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFF09DLS,,公共厕所,公共设施;公共厕所;公共厕所,振兴街祝桥贸易市场,,121.759731,31.116823,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
